meter_id,local_interval_datetime,kwh,voltage,rssi,pf
Customer_Meter_10,2022-09-14T10:15:00Z,0.04,280.32,-111,0.95
Customer_Meter_10,2022-09-14T10:30:00Z,0.08,280.33,-111,0.99
Customer_Meter_10,2022-09-14T10:45:00Z,0.04,280.77,-111,0.99
Customer_Meter_10,2022-09-14T11:00:00Z,0.08,283.64,-111,0.97
Customer_Meter_10,2022-09-14T11:15:00Z,0.04,279.65,-110,0.91
Customer_Meter_10,2022-09-14T11:30:00Z,0.08,279.83,-111,0.97
Customer_Meter_10,2022-09-14T11:45:00Z,0.04,280.68,-110,0.91
Customer_Meter_10,2022-09-14T12:00:00Z,0.08,283.56,-110,0.97
Customer_Meter_10,2022-09-14T12:15:00Z,0.04,280.68,-111,0.95
Customer_Meter_10,2022-09-14T12:30:00Z,0.08,279.73,-110,0.98
Customer_Meter_10,2022-09-14T12:45:00Z,0.04,284.44,-110,0.92
Customer_Meter_10,2022-09-14T13:00:00Z,0.08,278.83,-111,0.96
Customer_Meter_10,2022-09-14T13:15:00Z,0.04,280.64,-110,0.98
Customer_Meter_10,2022-09-14T13:30:00Z,0.08,283.73,-110,0.9
Customer_Meter_10,2022-09-14T13:45:00Z,0.04,285.12,-111,0.95
Customer_Meter_10,2022-09-14T14:00:00Z,0.08,286.47,-111,0.95
Customer_Meter_10,2022-09-14T14:15:00Z,0.04,285.03,-110,0.95
Customer_Meter_10,2022-09-14T14:30:00Z,0.08,283.41,-111,0.91
Customer_Meter_10,2022-09-14T14:45:00Z,0.04,279.36,-110,0.96
Customer_Meter_10,2022-09-14T15:00:00Z,0.08,283.16,-111,0.92
Customer_Meter_10,2022-09-14T15:15:00Z,0.04,285.87,-110,0.98
Customer_Meter_10,2022-09-14T15:30:00Z,0.08,285.64,-111,0.98
Customer_Meter_10,2022-09-14T15:45:00Z,0.04,285.44,-111,0.98
Customer_Meter_10,2022-09-14T16:00:00Z,0.08,281.89,-111,0.94
Customer_Meter_10,2022-09-14T16:15:00Z,0.04,283.85,-111,0.97
Customer_Meter_10,2022-09-14T16:30:00Z,0.08,278.6,-111,0.98
Customer_Meter_10,2022-09-14T16:45:00Z,0.04,284.72,-111,0.94
Customer_Meter_10,2022-09-14T17:00:00Z,0.08,280.67,-110,0.94
Customer_Meter_10,2022-09-14T17:15:00Z,0.04,281.99,-111,0.94
Customer_Meter_10,2022-09-14T17:30:00Z,0.08,282.72,-110,0.9
Customer_Meter_10,2022-09-14T17:45:00Z,0.04,285.2,-110,0.93
Customer_Meter_10,2022-09-14T18:00:00Z,0.08,283.23,-110,0.92
Customer_Meter_10,2022-09-14T18:15:00Z,0.08,284.59,-111,0.93
Customer_Meter_10,2022-09-14T18:30:00Z,0.04,281.65,-111,0.96
Customer_Meter_10,2022-09-14T18:45:00Z,0.08,282.91,-111,0.92
Customer_Meter_10,2022-09-14T19:00:00Z,0.04,280.42,-111,0.91
Customer_Meter_10,2022-09-14T19:15:00Z,0.08,282.25,-111,0.95
Customer_Meter_10,2022-09-14T19:30:00Z,0.04,283,-111,0.99
Customer_Meter_10,2022-09-14T19:45:00Z,0.08,286.45,-110,0.92
Customer_Meter_10,2022-09-14T20:00:00Z,0.04,281.48,-111,0.94
Customer_Meter_10,2022-09-14T20:15:00Z,0.08,284.15,-111,0.97
Customer_Meter_10,2022-09-14T20:30:00Z,0.04,285.44,-111,0.94
Customer_Meter_10,2022-09-14T20:45:00Z,0.08,281.31,-111,0.9
Customer_Meter_10,2022-09-14T21:00:00Z,0.04,282.92,-111,0.9
Customer_Meter_10,2022-09-14T21:15:00Z,0.08,285.5,-111,0.99
Customer_Meter_10,2022-09-14T21:30:00Z,0.04,284.91,-111,0.95
Customer_Meter_10,2022-09-14T21:45:00Z,0.08,286.1,-110,0.98
Customer_Meter_10,2022-09-14T22:00:00Z,0.04,280.46,-110,0.92
Customer_Meter_10,2022-09-14T22:15:00Z,0.08,284.77,-111,0.96
Customer_Meter_10,2022-09-14T22:30:00Z,0.04,282.24,-111,0.92
Customer_Meter_10,2022-09-14T22:45:00Z,0.08,282.37,-110,0.96
Customer_Meter_10,2022-09-14T23:00:00Z,0.04,281.79,-111,0.93
Customer_Meter_10,2022-09-14T23:15:00Z,0.08,284.65,-111,0.92
Customer_Meter_10,2022-09-14T23:30:00Z,0.04,284.6,-110,0.98
Customer_Meter_10,2022-09-14T23:45:00Z,0.08,282.52,-111,0.98
Customer_Meter_10,2022-09-15T00:00:00Z,0.08,283.43,-110,0.91
Customer_Meter_10,2022-09-15T00:15:00Z,0.04,281.11,-111,0.9
Customer_Meter_10,2022-09-15T00:30:00Z,0.08,283.92,-111,0.97
Customer_Meter_10,2022-09-15T00:45:00Z,0.04,286.3,-111,0.95
Customer_Meter_10,2022-09-15T01:00:00Z,0.08,281.84,-110,0.9
Customer_Meter_10,2022-09-15T01:15:00Z,0.04,285.05,-110,0.9
Customer_Meter_10,2022-09-15T01:30:00Z,0.08,279.08,-110,0.92
Customer_Meter_10,2022-09-15T01:45:00Z,0.04,283.76,-111,0.92
Customer_Meter_10,2022-09-15T02:00:00Z,0.08,282.26,-111,0.96
Customer_Meter_10,2022-09-15T02:15:00Z,0.04,279.11,-111,0.96
Customer_Meter_10,2022-09-15T02:30:00Z,0.08,281.96,-110,0.98
Customer_Meter_10,2022-09-15T02:45:00Z,0.08,280.8,-110,0.98
Customer_Meter_10,2022-09-15T03:00:00Z,0.04,281.45,-111,0.98
Customer_Meter_10,2022-09-15T03:15:00Z,0.08,280.52,-111,0.9
Customer_Meter_10,2022-09-15T03:30:00Z,0.04,284.39,-111,0.94
Customer_Meter_10,2022-09-15T03:45:00Z,0.08,285.5,-110,0.99
Customer_Meter_10,2022-09-15T04:00:00Z,0.04,285.95,-110,0.94
Customer_Meter_10,2022-09-15T04:15:00Z,0.08,283.4,-110,0.93
Customer_Meter_10,2022-09-15T04:30:00Z,0.04,285.99,-110,0.98
Customer_Meter_10,2022-09-15T04:45:00Z,0.08,284.65,-111,0.95
Customer_Meter_10,2022-09-15T05:00:00Z,0.04,279.61,-111,0.95
Customer_Meter_10,2022-09-15T05:15:00Z,0.08,283.07,-110,0.96
Customer_Meter_10,2022-09-15T05:30:00Z,0.04,285.12,-111,0.98
Customer_Meter_10,2022-09-15T05:45:00Z,0.08,284.67,-111,0.97
Customer_Meter_10,2022-09-15T06:00:00Z,0.08,282.97,-110,0.95
Customer_Meter_10,2022-09-15T06:15:00Z,0.04,280.58,-110,0.94
Customer_Meter_10,2022-09-15T06:30:00Z,0.08,281.8,-111,0.94
Customer_Meter_10,2022-09-15T06:45:00Z,0.04,280.69,-111,0.96
Customer_Meter_10,2022-09-15T07:00:00Z,0.08,281.91,-110,0.95
Customer_Meter_10,2022-09-15T07:15:00Z,0.04,279.35,-110,0.99
Customer_Meter_10,2022-09-15T07:30:00Z,0.08,284.08,-110,0.91
Customer_Meter_10,2022-09-15T07:45:00Z,0.04,285.25,-110,0.95
Customer_Meter_10,2022-09-15T08:00:00Z,0.08,279.24,-110,0.98
Customer_Meter_10,2022-09-15T08:15:00Z,0.04,284.15,-110,0.97
Customer_Meter_10,2022-09-15T08:30:00Z,0.08,279.23,-110,0.95
Customer_Meter_10,2022-09-15T08:45:00Z,0.04,282.61,-111,0.97
Customer_Meter_10,2022-09-15T09:00:00Z,0.08,279.56,-111,0.9
Customer_Meter_10,2022-09-15T09:15:00Z,0.04,282.68,-111,0.91
Customer_Meter_10,2022-09-15T09:30:00Z,0.08,284.87,-110,0.95
Customer_Meter_10,2022-09-15T09:45:00Z,0.04,285.22,-111,0.9
Customer_Meter_10,2022-09-15T10:00:00Z,0.08,281.21,-110,0.98
Customer_Meter_10,2022-09-15T10:15:00Z,0.04,285.48,-111,0.98
Customer_Meter_10,2022-09-15T10:30:00Z,0.08,282.73,-110,0.91
Customer_Meter_10,2022-09-15T10:45:00Z,0.04,280.16,-110,0.97
Customer_Meter_10,2022-09-15T11:00:00Z,0.08,280.34,-111,0.9
Customer_Meter_10,2022-09-15T11:15:00Z,0.04,278.94,-111,0.97
Customer_Meter_10,2022-09-15T11:30:00Z,0.08,278.92,-110,0.97
Customer_Meter_10,2022-09-15T11:45:00Z,0.04,281.54,-110,0.98
Customer_Meter_10,2022-09-15T12:00:00Z,0.08,281.95,-110,0.91
Customer_Meter_10,2022-09-15T12:15:00Z,0.04,279.71,-111,0.99
Customer_Meter_10,2022-09-15T12:30:00Z,0.08,281.85,-110,0.95
Customer_Meter_10,2022-09-15T12:45:00Z,0.04,283.56,-111,0.94
Customer_Meter_10,2022-09-15T13:00:00Z,0.08,285.89,-110,0.93
Customer_Meter_10,2022-09-15T13:15:00Z,0.04,278.65,-111,0.95
Customer_Meter_10,2022-09-15T13:30:00Z,0.08,282.89,-111,0.93
Customer_Meter_10,2022-09-15T13:45:00Z,0.08,284.47,-111,0.96
Customer_Meter_10,2022-09-15T14:00:00Z,0.04,282.53,-111,0.92
Customer_Meter_10,2022-09-15T14:15:00Z,0.08,282.61,-110,0.93
Customer_Meter_10,2022-09-15T14:30:00Z,0.04,286.16,-111,0.96
Customer_Meter_10,2022-09-15T14:45:00Z,0.08,283.56,-111,0.95
Customer_Meter_10,2022-09-15T15:00:00Z,0.04,285.32,-111,0.96
Customer_Meter_10,2022-09-15T15:15:00Z,0.08,279.31,-111,0.94
Customer_Meter_10,2022-09-15T15:30:00Z,0.04,285.81,-110,0.9
Customer_Meter_10,2022-09-15T15:45:00Z,0.08,279.33,-111,0.93
Customer_Meter_10,2022-09-15T16:00:00Z,0.04,284.52,-111,0.95
Customer_Meter_10,2022-09-15T16:15:00Z,0.08,286.07,-110,0.91
Customer_Meter_10,2022-09-15T16:30:00Z,0.08,279.28,-110,0.96
Customer_Meter_10,2022-09-15T16:45:00Z,0.04,281.25,-111,0.94
Customer_Meter_10,2022-09-15T17:00:00Z,0.08,279.3,-111,0.98
Customer_Meter_10,2022-09-15T17:15:00Z,0.04,283.61,-110,0.97
Customer_Meter_10,2022-09-15T17:30:00Z,0.08,280.1,-111,0.96
Customer_Meter_10,2022-09-15T17:45:00Z,0.04,279.61,-110,0.91
Customer_Meter_10,2022-09-15T18:00:00Z,0.08,285.84,-111,0.93
Customer_Meter_10,2022-09-15T18:15:00Z,0.08,283.36,-111,0.98
Customer_Meter_10,2022-09-15T18:30:00Z,0.04,280.09,-111,0.93
Customer_Meter_10,2022-09-15T18:45:00Z,0.08,283.72,-110,0.97
Customer_Meter_10,2022-09-15T19:00:00Z,0.04,281.4,-110,0.95
Customer_Meter_10,2022-09-15T19:15:00Z,0.08,281.41,-110,0.98
Customer_Meter_10,2022-09-15T19:30:00Z,0.04,280.71,-110,0.91
Customer_Meter_10,2022-09-15T19:45:00Z,0.08,279.39,-111,0.97
Customer_Meter_10,2022-09-15T20:00:00Z,0.04,280.38,-110,0.94
Customer_Meter_10,2022-09-15T20:15:00Z,0.08,281.69,-110,0.96
Customer_Meter_10,2022-09-15T20:30:00Z,0.04,286.1,-110,0.91
Customer_Meter_10,2022-09-15T20:45:00Z,0.08,286.46,-110,0.95
Customer_Meter_10,2022-09-15T21:00:00Z,0.04,282.49,-110,0.94
Customer_Meter_10,2022-09-15T21:15:00Z,0.08,281.1,-110,0.91
Customer_Meter_10,2022-09-15T21:30:00Z,0.04,281.37,-111,0.97
Customer_Meter_10,2022-09-15T21:45:00Z,0.08,286.37,-111,0.91
Customer_Meter_10,2022-09-15T22:00:00Z,0.04,281.78,-110,0.9
Customer_Meter_10,2022-09-15T22:15:00Z,0.08,280.75,-111,0.92
Customer_Meter_10,2022-09-15T22:30:00Z,0.08,284.42,-111,0.95
Customer_Meter_10,2022-09-15T22:45:00Z,0.04,283.13,-111,0.97
Customer_Meter_10,2022-09-15T23:00:00Z,0.08,282.24,-110,0.91
Customer_Meter_10,2022-09-15T23:15:00Z,0.04,285.09,-111,0.96
Customer_Meter_10,2022-09-15T23:30:00Z,0.08,283.68,-111,0.97
Customer_Meter_10,2022-09-15T23:45:00Z,0.04,282.61,-110,0.9
Customer_Meter_10,2022-09-16T00:00:00Z,0.08,283.87,-111,0.94
Customer_Meter_10,2022-09-16T00:15:00Z,0.04,280.18,-110,0.94
Customer_Meter_10,2022-09-16T00:30:00Z,0.08,285.23,-111,0.94
Customer_Meter_10,2022-09-16T00:45:00Z,0.04,283.93,-111,0.92
Customer_Meter_10,2022-09-16T01:00:00Z,0.08,283.6,-110,0.96
Customer_Meter_10,2022-09-16T01:15:00Z,0.08,281.93,-111,0.91
Customer_Meter_10,2022-09-16T01:30:00Z,0.04,281.68,-111,0.94
Customer_Meter_10,2022-09-16T01:45:00Z,0.08,285.35,-110,0.97
Customer_Meter_10,2022-09-16T02:00:00Z,0.04,284.79,-111,0.91
Customer_Meter_10,2022-09-16T02:15:00Z,0.16,282.86,-111,0.93
Customer_Meter_10,2022-09-16T02:30:00Z,0.08,279.1,-111,0.97
Customer_Meter_10,2022-09-16T02:45:00Z,0.04,280.17,-110,0.95
Customer_Meter_10,2022-09-16T03:00:00Z,0.08,285.41,-110,0.94
Customer_Meter_10,2022-09-16T03:15:00Z,0.04,282.17,-111,0.99
Customer_Meter_10,2022-09-16T03:30:00Z,0.08,279.86,-111,0.94
Customer_Meter_10,2022-09-16T03:45:00Z,0.04,284.56,-111,0.9
Customer_Meter_10,2022-09-16T04:00:00Z,0.08,282.91,-111,0.98
Customer_Meter_10,2022-09-16T04:15:00Z,0.08,280.78,-110,0.95
Customer_Meter_10,2022-09-16T04:30:00Z,0.04,282.53,-111,0.97
Customer_Meter_10,2022-09-16T04:45:00Z,0.08,284.7,-110,0.97
Customer_Meter_10,2022-09-16T05:00:00Z,0.04,283.59,-111,0.94
Customer_Meter_10,2022-09-16T05:15:00Z,0.08,280.5,-111,0.91
Customer_Meter_10,2022-09-16T05:30:00Z,0.04,286.44,-110,0.91
Customer_Meter_10,2022-09-16T05:45:00Z,0.08,278.84,-111,0.98
Customer_Meter_10,2022-09-16T06:00:00Z,0.04,285.02,-111,0.97
Customer_Meter_10,2022-09-16T06:15:00Z,0.08,280.62,-110,0.98
Customer_Meter_10,2022-09-16T06:30:00Z,0.04,285.69,-110,0.92
Customer_Meter_10,2022-09-16T06:45:00Z,0.08,279.2,-111,0.95
Customer_Meter_10,2022-09-16T07:00:00Z,0.04,283.04,-110,0.92
Customer_Meter_10,2022-09-16T07:15:00Z,0.08,283.02,-110,0.9
Customer_Meter_10,2022-09-16T07:30:00Z,0.04,285.64,-110,0.94
Customer_Meter_10,2022-09-16T07:45:00Z,0.08,282.52,-110,0.9
Customer_Meter_10,2022-09-16T08:00:00Z,0.04,278.69,-111,0.95
Customer_Meter_10,2022-09-16T08:15:00Z,0.08,283.4,-111,0.96
Customer_Meter_10,2022-09-16T08:30:00Z,0.04,283.72,-111,0.9
Customer_Meter_10,2022-09-16T08:45:00Z,0.08,282.73,-111,0.98
Customer_Meter_10,2022-09-16T09:00:00Z,0.04,282.8,-111,0.94
Customer_Meter_10,2022-09-16T09:15:00Z,0.08,285.04,-110,0.95
Customer_Meter_10,2022-09-16T09:30:00Z,0.04,283.53,-110,0.91
Customer_Meter_10,2022-09-16T09:45:00Z,0.08,284.66,-111,0.99
Customer_Meter_10,2022-09-16T10:00:00Z,0.04,280.76,-110,0.96
Customer_Meter_10,2022-09-16T10:15:00Z,0.08,279.86,-110,0.97
Customer_Meter_10,2022-09-16T10:30:00Z,0.04,280.11,-111,0.98
Customer_Meter_10,2022-09-16T10:45:00Z,0.08,282.36,-110,0.95
Customer_Meter_10,2022-09-16T11:00:00Z,0.04,279.39,-111,0.91
Customer_Meter_10,2022-09-16T11:15:00Z,0.08,283.24,-111,0.92
Customer_Meter_10,2022-09-16T11:30:00Z,0.04,281.11,-110,0.98
Customer_Meter_10,2022-09-16T11:45:00Z,0.08,283.76,-111,0.91
Customer_Meter_10,2022-09-16T12:00:00Z,0.04,279.62,-110,0.99
Customer_Meter_10,2022-09-16T12:15:00Z,0.08,285.4,-111,0.96
Customer_Meter_10,2022-09-16T12:30:00Z,0.04,279.17,-111,0.91
Customer_Meter_10,2022-09-16T12:45:00Z,0.08,278.69,-110,0.93
Customer_Meter_10,2022-09-16T13:00:00Z,0.04,281.3,-111,0.97
Customer_Meter_10,2022-09-16T13:15:00Z,0.08,281.87,-111,0.97
Customer_Meter_10,2022-09-16T13:30:00Z,0.04,280.36,-111,0.94
Customer_Meter_10,2022-09-16T13:45:00Z,0.08,283.64,-110,0.9
Customer_Meter_10,2022-09-16T14:00:00Z,0.04,283.05,-111,0.95
Customer_Meter_10,2022-09-16T14:15:00Z,0.08,279.06,-111,0.97
Customer_Meter_10,2022-09-16T14:30:00Z,0.08,285.42,-110,0.9
Customer_Meter_10,2022-09-16T14:45:00Z,0.04,280.09,-110,0.91
Customer_Meter_10,2022-09-16T15:00:00Z,0.08,279.01,-110,0.98
Customer_Meter_10,2022-09-16T15:15:00Z,0.04,283.25,-111,0.98
Customer_Meter_10,2022-09-16T15:30:00Z,0.08,283.38,-110,0.9
Customer_Meter_10,2022-09-16T15:45:00Z,0.04,279.8,-111,0.94
Customer_Meter_10,2022-09-16T16:00:00Z,0.08,286.21,-110,0.98
Customer_Meter_10,2022-09-16T16:15:00Z,0.04,282.23,-110,0.97
Customer_Meter_10,2022-09-16T16:30:00Z,0.08,281.54,-111,0.92
Customer_Meter_10,2022-09-16T16:45:00Z,0.04,282.45,-110,0.96
Customer_Meter_10,2022-09-16T17:00:00Z,0.08,284.25,-110,0.93
Customer_Meter_10,2022-09-16T17:15:00Z,0.04,283.3,-110,0.98
Customer_Meter_10,2022-09-16T17:30:00Z,0.08,284.34,-110,0.93
Customer_Meter_10,2022-09-16T17:45:00Z,0.04,278.65,-111,0.9
Customer_Meter_10,2022-09-16T18:00:00Z,0.08,283.67,-110,0.94
Customer_Meter_10,2022-09-16T18:15:00Z,0.04,286.49,-111,0.97
Customer_Meter_10,2022-09-16T18:30:00Z,0.08,286.19,-110,0.97
Customer_Meter_10,2022-09-16T18:45:00Z,0.04,281.08,-111,0.98
Customer_Meter_10,2022-09-16T19:00:00Z,0.08,284.41,-110,0.91
Customer_Meter_10,2022-09-16T19:15:00Z,0.04,286.01,-110,0.91
Customer_Meter_10,2022-09-16T19:30:00Z,0.08,283.56,-111,0.94
Customer_Meter_10,2022-09-16T19:45:00Z,0.04,285.47,-111,0.91
Customer_Meter_10,2022-09-16T20:00:00Z,0.08,284.92,-111,0.98
Customer_Meter_10,2022-09-16T20:15:00Z,0.04,279.12,-110,0.9
Customer_Meter_10,2022-09-16T20:30:00Z,0.08,279.84,-111,0.96
Customer_Meter_10,2022-09-16T20:45:00Z,0.04,282.1,-111,0.95
Customer_Meter_10,2022-09-16T21:00:00Z,0.08,284.78,-110,0.96
Customer_Meter_10,2022-09-16T21:15:00Z,0.08,280.64,-110,0.92
Customer_Meter_10,2022-09-16T21:30:00Z,0.04,285.13,-110,0.99
Customer_Meter_10,2022-09-16T21:45:00Z,0.08,282.64,-111,0.97
Customer_Meter_10,2022-09-16T22:00:00Z,0.04,284.34,-110,0.96
Customer_Meter_10,2022-09-16T22:15:00Z,0.08,284.84,-111,0.91
Customer_Meter_10,2022-09-16T22:30:00Z,0.04,284.5,-111,0.94
Customer_Meter_10,2022-09-16T22:45:00Z,0.08,279.72,-111,0.94
Customer_Meter_10,2022-09-16T23:00:00Z,0.04,281.87,-110,0.9
Customer_Meter_10,2022-09-16T23:15:00Z,0.08,286.16,-111,0.93
Customer_Meter_10,2022-09-16T23:30:00Z,0.04,279.5,-110,0.94
Customer_Meter_10,2022-09-16T23:45:00Z,0.08,283.05,-111,0.96
Customer_Meter_10,2022-09-17T00:00:00Z,0.04,286.13,-111,0.92
Customer_Meter_10,2022-09-17T00:15:00Z,0.08,280.53,-110,0.97
Customer_Meter_10,2022-09-17T00:30:00Z,0.04,279.69,-110,0.97
Customer_Meter_10,2022-09-17T00:45:00Z,0.08,281.82,-111,0.98
Customer_Meter_10,2022-09-17T01:00:00Z,0.04,283.34,-111,0.95
Customer_Meter_10,2022-09-17T01:15:00Z,0.08,280.9,-111,0.96
Customer_Meter_10,2022-09-17T01:30:00Z,0.08,279.38,-110,0.97
Customer_Meter_10,2022-09-17T01:45:00Z,0.04,286.02,-111,0.92
Customer_Meter_10,2022-09-17T02:00:00Z,0.08,279.07,-110,0.95
Customer_Meter_10,2022-09-17T02:15:00Z,0.04,281.56,-110,0.92
Customer_Meter_10,2022-09-17T02:30:00Z,0.08,284.18,-111,0.97
Customer_Meter_10,2022-09-17T02:45:00Z,0.04,281.63,-110,0.97
Customer_Meter_10,2022-09-17T03:00:00Z,0.08,283.06,-110,0.98
Customer_Meter_10,2022-09-17T03:15:00Z,0.04,280.85,-110,0.98
Customer_Meter_10,2022-09-17T03:30:00Z,0.08,278.82,-111,0.93
Customer_Meter_10,2022-09-17T03:45:00Z,0.04,285.94,-111,0.98
Customer_Meter_10,2022-09-17T04:00:00Z,0.08,284.33,-110,0.96
Customer_Meter_10,2022-09-17T04:15:00Z,0.04,282.32,-110,0.94
Customer_Meter_10,2022-09-17T04:30:00Z,0.08,279.95,-110,0.9
Customer_Meter_10,2022-09-17T04:45:00Z,0.08,283.19,-111,0.98
Customer_Meter_10,2022-09-17T05:00:00Z,0.04,278.62,-111,0.98
Customer_Meter_10,2022-09-17T05:15:00Z,0.08,285.98,-111,0.93
Customer_Meter_10,2022-09-17T05:30:00Z,0.04,281.91,-111,0.98
Customer_Meter_10,2022-09-17T05:45:00Z,0.08,279.32,-111,0.94
Customer_Meter_10,2022-09-17T06:00:00Z,0.04,282.29,-110,0.92
Customer_Meter_10,2022-09-17T06:15:00Z,0.08,281.43,-110,0.96
Customer_Meter_10,2022-09-17T06:30:00Z,0.04,284.51,-111,0.97
Customer_Meter_10,2022-09-17T06:45:00Z,0.08,279.69,-110,0.92
Customer_Meter_10,2022-09-17T07:00:00Z,0.04,279.43,-111,0.93
Customer_Meter_10,2022-09-17T07:15:00Z,0.08,283.4,-111,0.96
Customer_Meter_10,2022-09-17T07:30:00Z,0.04,280.14,-110,0.96
Customer_Meter_10,2022-09-17T07:45:00Z,0.08,285.5,-111,0.91
Customer_Meter_10,2022-09-17T08:00:00Z,0.04,282.22,-110,0.95
Customer_Meter_10,2022-09-17T08:15:00Z,0.08,279.95,-110,0.99
Customer_Meter_10,2022-09-17T08:30:00Z,0.04,282.91,-111,0.95
Customer_Meter_10,2022-09-17T08:45:00Z,0.08,280.02,-110,0.94
Customer_Meter_10,2022-09-17T09:00:00Z,0.04,285.13,-111,0.95
Customer_Meter_10,2022-09-17T09:15:00Z,0.16,284.38,-111,0.92
Customer_Meter_10,2022-09-17T09:30:00Z,0.08,280.69,-110,0.97
Customer_Meter_10,2022-09-17T09:45:00Z,0.04,282.48,-110,0.91
Customer_Meter_10,2022-09-17T10:00:00Z,0.08,283.88,-111,0.95
Customer_Meter_10,2022-09-17T10:15:00Z,0.04,285.83,-110,0.9
Customer_Meter_10,2022-09-17T10:30:00Z,0.08,282,-111,0.98
Customer_Meter_10,2022-09-17T10:45:00Z,0.04,280.18,-111,0.9
Customer_Meter_10,2022-09-17T11:00:00Z,0.08,286.38,-111,0.99
Customer_Meter_10,2022-09-17T11:15:00Z,0.04,284.36,-110,0.99
Customer_Meter_10,2022-09-17T11:30:00Z,0.08,281.9,-110,0.95
Customer_Meter_10,2022-09-17T11:45:00Z,0.04,280.65,-110,0.95
Customer_Meter_10,2022-09-17T12:00:00Z,0.08,283.15,-110,0.93
Customer_Meter_10,2022-09-17T12:15:00Z,0.04,279.48,-111,0.95
Customer_Meter_10,2022-09-17T12:30:00Z,0.08,284.11,-110,0.95
Customer_Meter_10,2022-09-17T12:45:00Z,0.04,279.95,-110,0.97
Customer_Meter_10,2022-09-17T13:00:00Z,0.08,284.57,-110,0.96
Customer_Meter_10,2022-09-17T13:15:00Z,0.04,281.98,-111,0.93
Customer_Meter_10,2022-09-17T13:30:00Z,0.08,284.79,-110,0.96
Customer_Meter_10,2022-09-17T13:45:00Z,0.04,282.31,-110,0.94
Customer_Meter_10,2022-09-17T14:00:00Z,0.08,284.87,-110,0.91
Customer_Meter_10,2022-09-17T14:15:00Z,0.04,283.29,-111,0.99
Customer_Meter_10,2022-09-17T14:30:00Z,0.08,281.02,-110,0.96
Customer_Meter_10,2022-09-17T14:45:00Z,0.04,285.58,-111,0.95
Customer_Meter_10,2022-09-17T15:00:00Z,0.08,278.74,-110,0.95
Customer_Meter_10,2022-09-17T15:15:00Z,0.04,282.69,-110,0.97
Customer_Meter_10,2022-09-17T15:30:00Z,0.08,279.81,-110,0.95
Customer_Meter_10,2022-09-17T15:45:00Z,0.04,284.06,-111,0.93
Customer_Meter_10,2022-09-17T16:00:00Z,0.08,283.15,-110,0.98
Customer_Meter_10,2022-09-17T16:15:00Z,0.04,279.62,-110,0.92
Customer_Meter_10,2022-09-17T16:30:00Z,0.08,280.3,-110,0.96
Customer_Meter_10,2022-09-17T16:45:00Z,0.08,281.65,-111,0.94
Customer_Meter_10,2022-09-17T17:00:00Z,0.04,282.22,-111,0.91
Customer_Meter_10,2022-09-17T17:15:00Z,0.08,281.09,-111,0.95
Customer_Meter_10,2022-09-17T17:30:00Z,0.04,286.19,-111,0.96
Customer_Meter_10,2022-09-17T17:45:00Z,0.08,280.48,-110,0.96
Customer_Meter_10,2022-09-17T18:00:00Z,0.04,283.19,-110,0.93
Customer_Meter_10,2022-09-17T18:15:00Z,0.08,286.45,-110,0.91
Customer_Meter_10,2022-09-17T18:30:00Z,0.08,285.11,-111,0.97
Customer_Meter_10,2022-09-17T18:45:00Z,0.04,279.36,-111,0.94
Customer_Meter_10,2022-09-17T19:00:00Z,0.08,284.22,-110,0.94
Customer_Meter_10,2022-09-17T19:15:00Z,0.04,279.55,-111,0.93
Customer_Meter_10,2022-09-17T19:30:00Z,0.08,282.73,-111,0.97
Customer_Meter_10,2022-09-17T19:45:00Z,0.04,282.96,-110,0.91
Customer_Meter_10,2022-09-17T20:00:00Z,0.08,280.99,-110,0.94
Customer_Meter_10,2022-09-17T20:15:00Z,0.08,283.86,-110,0.91
Customer_Meter_10,2022-09-17T20:30:00Z,0.04,279.5,-111,0.96
Customer_Meter_10,2022-09-17T20:45:00Z,0.08,284.73,-111,0.91
Customer_Meter_10,2022-09-17T21:00:00Z,0.04,281.71,-110,0.94
Customer_Meter_10,2022-09-17T21:15:00Z,0.08,282.41,-110,0.9
Customer_Meter_10,2022-09-17T21:30:00Z,0.04,283.96,-111,0.92
Customer_Meter_10,2022-09-17T21:45:00Z,0.08,279.35,-111,0.93
Customer_Meter_10,2022-09-17T22:00:00Z,0.08,282.36,-111,0.92
Customer_Meter_10,2022-09-17T22:15:00Z,0.04,283.16,-110,0.92
Customer_Meter_10,2022-09-17T22:30:00Z,0.08,280.42,-111,0.94
Customer_Meter_10,2022-09-17T22:45:00Z,0.04,280.13,-111,0.96
Customer_Meter_10,2022-09-17T23:00:00Z,0.08,285.89,-110,0.91
Customer_Meter_10,2022-09-17T23:15:00Z,0.04,285.11,-110,0.93
Customer_Meter_10,2022-09-17T23:30:00Z,0.08,286.49,-111,0.95
Customer_Meter_10,2022-09-17T23:45:00Z,0.08,282.15,-111,0.97
Customer_Meter_10,2022-09-18T00:00:00Z,0.04,281.29,-110,0.97
Customer_Meter_10,2022-09-18T00:15:00Z,0.08,282.1,-110,0.9
Customer_Meter_10,2022-09-18T00:30:00Z,0.04,286.27,-111,0.91
Customer_Meter_10,2022-09-18T00:45:00Z,0.08,281.56,-111,0.94
Customer_Meter_10,2022-09-18T01:00:00Z,0.04,285.46,-110,0.97
Customer_Meter_10,2022-09-18T01:15:00Z,0.08,283.74,-111,0.92
